newspaper,sentence_id,parse_type,feature_id,feature_name,mnemonic,canonical_value,headline_value,canonical_context,headline_context,deleted_punctuation,position,context,before,after,added_punctuation
Times-of-India,425,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,aux,root,Google has won US approval for a radar-based hand motion sensor.,Google wins US approval for radar-based hand motion sensor,,,,,,
Times-of-India,425,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,root,compound,Google has won US approval for a radar-based hand motion sensor.,Google wins US approval for radar-based hand motion sensor,,,,,,
Times-of-India,425,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,compound,obj,Google has won US approval for a radar-based hand motion sensor.,Google wins US approval for radar-based hand motion sensor,,,,,,
Times-of-India,425,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,obj,case,Google has won US approval for a radar-based hand motion sensor.,Google wins US approval for radar-based hand motion sensor,,,,,,
Times-of-India,425,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,case,compound,Google has won US approval for a radar-based hand motion sensor.,Google wins US approval for radar-based hand motion sensor,,,,,,
Times-of-India,425,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,det,punct,Google has won US approval for a radar-based hand motion sensor.,Google wins US approval for radar-based hand motion sensor,,,,,,
Times-of-India,425,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,compound,amod,Google has won US approval for a radar-based hand motion sensor.,Google wins US approval for radar-based hand motion sensor,,,,,,
Times-of-India,425,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,punct,compound,Google has won US approval for a radar-based hand motion sensor.,Google wins US approval for radar-based hand motion sensor,,,,,,
Times-of-India,425,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,amod,compound,Google has won US approval for a radar-based hand motion sensor.,Google wins US approval for radar-based hand motion sensor,,,,,,
Times-of-India,425,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,compound,nmod,Google has won US approval for a radar-based hand motion sensor.,Google wins US approval for radar-based hand motion sensor,,,,,,
Times-of-India,425,dependency,HEAD-CHG,Dependency Head Change,HEAD-CHG,3,2,Google has won US approval for a radar-based hand motion sensor.,Google wins US approval for radar-based hand motion sensor,,,,,,
Times-of-India,425,dependency,LENGTH-CHG,Sentence Length Change,LENGTH-CHG,14,11,Google has won US approval for a radar-based hand motion sensor.,Google wins US approval for radar-based hand motion sensor,,,,,,
Times-of-India,425,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Google has won US approval for a radar-based hand motion sensor.,Google wins US approval for radar-based hand motion sensor,,,,,,
Times-of-India,425,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Google has won US approval for a radar-based hand motion sensor.,Google wins US approval for radar-based hand motion sensor,,,,,,
Times-of-India,425,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Google has won US approval for a radar-based hand motion sensor.,Google wins US approval for radar-based hand motion sensor,,,,,,
Times-of-India,425,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Google has won US approval for a radar-based hand motion sensor.,Google wins US approval for radar-based hand motion sensor,,,,,,
Times-of-India,425,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Google has won US approval for a radar-based hand motion sensor.,Google wins US approval for radar-based hand motion sensor,,,,,,
Times-of-India,425,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Google has won US approval for a radar-based hand motion sensor.,Google wins US approval for radar-based hand motion sensor,,,,,,
Times-of-India,425,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Google has won US approval for a radar-based hand motion sensor.,Google wins US approval for radar-based hand motion sensor,,,,,,
Times-of-India,425,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Google has won US approval for a radar-based hand motion sensor.,Google wins US approval for radar-based hand motion sensor,,,,,,
Times-of-India,425,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Google has won US approval for a radar-based hand motion sensor.,Google wins US approval for radar-based hand motion sensor,,,,,,
Times-of-India,425,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Google has won US approval for a radar-based hand motion sensor.,Google wins US approval for radar-based hand motion sensor,,,,,,
Times-of-India,425,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Google has won US approval for a radar-based hand motion sensor.,Google wins US approval for radar-based hand motion sensor,,,,,,
Times-of-India,425,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Google has won US approval for a radar-based hand motion sensor.,Google wins US approval for radar-based hand motion sensor,,,,,,
Times-of-India,425,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Fin,Part,Google has won US approval for a radar-based hand motion sensor.,Google wins US approval for radar-based hand motion sensor,,,,,,
Times-of-India,425,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Part,Fin,Google has won US approval for a radar-based hand motion sensor.,Google wins US approval for radar-based hand motion sensor,,,,,,
Times-of-India,425,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Part,Fin,Google has won US approval for a radar-based hand motion sensor.,Google wins US approval for radar-based hand motion sensor,,,,,,
Times-of-India,425,constituency,TED-SIMPLE,Tree Edit Distance (Simple String-based Distance),TED-SIMP,10,10,Google has won US approval for a radar-based hand motion sensor.,Google wins US approval for radar-based hand motion sensor,,,,,,
Times-of-India,425,constituency,TED-ZHANG-SHASHA,Tree Edit Distance (Zhang-Shasha Dynamic Programming),TED-ZSHA,8,8,Google has won US approval for a radar-based hand motion sensor.,Google wins US approval for radar-based hand motion sensor,,,,,,
Times-of-India,425,constituency,TED-KLEIN,Tree Edit Distance (Klein Memoized Tree Edit Distance),TED-KLEN,10,10,Google has won US approval for a radar-based hand motion sensor.,Google wins US approval for radar-based hand motion sensor,,,,,,
Times-of-India,425,constituency,TED-RTED,Tree Edit Distance (Robust Tree Edit Distance (RTED)),TED-RTED,8,8,Google has won US approval for a radar-based hand motion sensor.,Google wins US approval for radar-based hand motion sensor,,,,,,
Times-of-India,425,both,H-STRUCT,Headline Structure,H-STRUCT,,single-line,Google has won US approval for a radar-based hand motion sensor.,Google wins US approval for radar-based hand motion sensor,,,,,,
Times-of-India,425,both,H-TYPE,Headline Type,H-TYPE,,non-fragment,Google has won US approval for a radar-based hand motion sensor.,Google wins US approval for radar-based hand motion sensor,,,,,,
Times-of-India,425,constituency,TREE-DEPTH-DIFF,Tree Depth Difference,TREE-DEPTH-DIFF,9,8,Google has won US approval for a radar-based hand motion sensor.,Google wins US approval for radar-based hand motion sensor,,,,,,
Times-of-India,425,constituency,CONST-COUNT-DIFF,Constituent Count Difference,CONST-COUNT-DIFF,25,21,Google has won US approval for a radar-based hand motion sensor.,Google wins US approval for radar-based hand motion sensor,,,,,,
Times-of-India,425,dependency,DEP-DIST-DIFF,Dependency Distance Difference,DEP-DIST-DIFF,3.54,2.50,Google has won US approval for a radar-based hand motion sensor.,Google wins US approval for radar-based hand motion sensor,,,,,,
Times-of-India,425,constituency,BRANCH-DIFF,Branching Factor Difference,BRANCH-DIFF,2.18,2.00,Google has won US approval for a radar-based hand motion sensor.,Google wins US approval for radar-based hand motion sensor,,,,,,
Times-of-India,426,dependency,FW-DEL,Function Word Deletion,FW-DEL,ART-DEL,ABSENT,"Waymo self-driving vehicles are being vandalised in the US, according to a report.",Waymo self-driving vehicles being vandalised in US: Report,,,,,,
Times-of-India,426,dependency,FW-DEL,Function Word Deletion,FW-DEL,AUX-DEL,ABSENT,"Waymo self-driving vehicles are being vandalised in the US, according to a report.",Waymo self-driving vehicles being vandalised in US: Report,,,,,,
Times-of-India,426,dependency,FW-DEL,Function Word Deletion,FW-DEL,ART-DEL,ABSENT,"Waymo self-driving vehicles are being vandalised in the US, according to a report.",Waymo self-driving vehicles being vandalised in US: Report,,,,,,
Times-of-India,426,dependency,FW-DEL,Function Word Deletion,FW-DEL,ADP-DEL,ABSENT,"Waymo self-driving vehicles are being vandalised in the US, according to a report.",Waymo self-driving vehicles being vandalised in US: Report,,,,,,
Times-of-India,426,dependency,C-DEL,Content Word Deletion,C-DEL,VERB-DEL,ABSENT,"Waymo self-driving vehicles are being vandalised in the US, according to a report.",Waymo self-driving vehicles being vandalised in US: Report,,,,,,
Times-of-India,426,dependency,FORM-CHG,Surface Form Change,FORM-CHG,are,being,"Waymo self-driving vehicles are being vandalised in the US, according to a report.",Waymo self-driving vehicles being vandalised in US: Report,,,,,,
Times-of-India,426,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,nsubj:pass,root,"Waymo self-driving vehicles are being vandalised in the US, according to a report.",Waymo self-driving vehicles being vandalised in US: Report,,,,,,
Times-of-India,426,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,aux,aux:pass,"Waymo self-driving vehicles are being vandalised in the US, according to a report.",Waymo self-driving vehicles being vandalised in US: Report,,,,,,
Times-of-India,426,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,aux:pass,acl,"Waymo self-driving vehicles are being vandalised in the US, according to a report.",Waymo self-driving vehicles being vandalised in US: Report,,,,,,
Times-of-India,426,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,root,case,"Waymo self-driving vehicles are being vandalised in the US, according to a report.",Waymo self-driving vehicles being vandalised in US: Report,,,,,,
Times-of-India,426,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,case,obl,"Waymo self-driving vehicles are being vandalised in the US, according to a report.",Waymo self-driving vehicles being vandalised in US: Report,,,,,,
Times-of-India,426,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,det,punct,"Waymo self-driving vehicles are being vandalised in the US, according to a report.",Waymo self-driving vehicles being vandalised in US: Report,,,,,,
Times-of-India,426,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,obl,appos,"Waymo self-driving vehicles are being vandalised in the US, according to a report.",Waymo self-driving vehicles being vandalised in US: Report,,,,,,
Times-of-India,426,dependency,FEAT-CHG,Morphological Feature Change (Number),NUM-CHG,Number=Plur,Number=ABSENT,"Waymo self-driving vehicles are being vandalised in the US, according to a report.",Waymo self-driving vehicles being vandalised in US: Report,,,,,,
Times-of-India,426,dependency,FEAT-CHG,Morphological Feature Change (Mood),MOOD-CHG,Mood=Ind,Mood=ABSENT,"Waymo self-driving vehicles are being vandalised in the US, according to a report.",Waymo self-driving vehicles being vandalised in US: Report,,,,,,
Times-of-India,426,dependency,FEAT-CHG,Morphological Feature Change (Person),PERSON-CHG,Person=3,Person=ABSENT,"Waymo self-driving vehicles are being vandalised in the US, according to a report.",Waymo self-driving vehicles being vandalised in US: Report,,,,,,
Times-of-India,426,dependency,FEAT-CHG,Morphological Feature Change (VerbForm),VFORM-CHG,VerbForm=Fin,VerbForm=Part,"Waymo self-driving vehicles are being vandalised in the US, according to a report.",Waymo self-driving vehicles being vandalised in US: Report,,,,,,
Times-of-India,426,dependency,VERB-FORM-CHG,Verb Form Change,VERB-FORM-CHG,Fin,Part,"Waymo self-driving vehicles are being vandalised in the US, according to a report.",Waymo self-driving vehicles being vandalised in US: Report,,,,,,
Times-of-India,426,dependency,LENGTH-CHG,Sentence Length Change,LENGTH-CHG,17,11,"Waymo self-driving vehicles are being vandalised in the US, according to a report.",Waymo self-driving vehicles being vandalised in US: Report,,,,,,
Times-of-India,426,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"Waymo self-driving vehicles are being vandalised in the US, according to a report.",Waymo self-driving vehicles being vandalised in US: Report,,,,,,
Times-of-India,426,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"Waymo self-driving vehicles are being vandalised in the US, according to a report.",Waymo self-driving vehicles being vandalised in US: Report,,,,,,
Times-of-India,426,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"Waymo self-driving vehicles are being vandalised in the US, according to a report.",Waymo self-driving vehicles being vandalised in US: Report,,,,,,
Times-of-India,426,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"Waymo self-driving vehicles are being vandalised in the US, according to a report.",Waymo self-driving vehicles being vandalised in US: Report,,,,,,
Times-of-India,426,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Fin,Part,"Waymo self-driving vehicles are being vandalised in the US, according to a report.",Waymo self-driving vehicles being vandalised in US: Report,,,,,,
Times-of-India,426,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Fin,Part,"Waymo self-driving vehicles are being vandalised in the US, according to a report.",Waymo self-driving vehicles being vandalised in US: Report,,,,,,
Times-of-India,426,constituency,TED-SIMPLE,Tree Edit Distance (Simple String-based Distance),TED-SIMP,10,10,"Waymo self-driving vehicles are being vandalised in the US, according to a report.",Waymo self-driving vehicles being vandalised in US: Report,,,,,,
Times-of-India,426,constituency,TED-ZHANG-SHASHA,Tree Edit Distance (Zhang-Shasha Dynamic Programming),TED-ZSHA,21,21,"Waymo self-driving vehicles are being vandalised in the US, according to a report.",Waymo self-driving vehicles being vandalised in US: Report,,,,,,
Times-of-India,426,constituency,TED-KLEIN,Tree Edit Distance (Klein Memoized Tree Edit Distance),TED-KLEN,20,20,"Waymo self-driving vehicles are being vandalised in the US, according to a report.",Waymo self-driving vehicles being vandalised in US: Report,,,,,,
Times-of-India,426,constituency,TED-RTED,Tree Edit Distance (Robust Tree Edit Distance (RTED)),TED-RTED,20,20,"Waymo self-driving vehicles are being vandalised in the US, according to a report.",Waymo self-driving vehicles being vandalised in US: Report,,,,,,
Times-of-India,426,both,PUNCT-DEL,Punctuation Deletion,PUNCT-DEL,comma,,"vandalised in the US**,** according to a repo",Waymo self-driving vehicles being vandalised in US: Report,comma,58.0,"vandalised in the US**,** according to a repo",vandalised in the US,according to a repo,
Times-of-India,426,both,PUNCT-ADD,Punctuation Addition,PUNCT-ADD,,colon,"Waymo self-driving vehicles are being vandalised in the US, ",ing vandalised in US**:** Report,,50.0,ing vandalised in US**:** Report,ing vandalised in US,Report,colon
Times-of-India,426,both,H-STRUCT,Headline Structure,H-STRUCT,,single-line,"Waymo self-driving vehicles are being vandalised in the US, according to a report.",Waymo self-driving vehicles being vandalised in US: Report,,,,,,
Times-of-India,426,both,H-TYPE,Headline Type,H-TYPE,,fragment,"Waymo self-driving vehicles are being vandalised in the US, according to a report.",Waymo self-driving vehicles being vandalised in US: Report,,,,,,
Times-of-India,426,constituency,TREE-DEPTH-DIFF,Tree Depth Difference,TREE-DEPTH-DIFF,9,8,"Waymo self-driving vehicles are being vandalised in the US, according to a report.",Waymo self-driving vehicles being vandalised in US: Report,,,,,,
Times-of-India,426,constituency,CONST-COUNT-DIFF,Constituent Count Difference,CONST-COUNT-DIFF,29,21,"Waymo self-driving vehicles are being vandalised in the US, according to a report.",Waymo self-driving vehicles being vandalised in US: Report,,,,,,
Times-of-India,426,dependency,DEP-DIST-DIFF,Dependency Distance Difference,DEP-DIST-DIFF,2.88,1.70,"Waymo self-driving vehicles are being vandalised in the US, according to a report.",Waymo self-driving vehicles being vandalised in US: Report,,,,,,
Times-of-India,426,constituency,BRANCH-DIFF,Branching Factor Difference,BRANCH-DIFF,2.33,2.00,"Waymo self-driving vehicles are being vandalised in the US, according to a report.",Waymo self-driving vehicles being vandalised in US: Report,,,,,,
Times-of-India,427,dependency,FW-DEL,Function Word Deletion,FW-DEL,ART-DEL,ABSENT,"The AAP said, ""Words of an outgoing PM have no effect,"" on the Prime Minister's interview.",Words of an outgoing PM have no effect: AAP on PM's interview,,,,,,
Times-of-India,427,dependency,C-DEL,Content Word Deletion,C-DEL,ADJ-DEL,ABSENT,"The AAP said, ""Words of an outgoing PM have no effect,"" on the Prime Minister's interview.",Words of an outgoing PM have no effect: AAP on PM's interview,,,,,,
Times-of-India,427,dependency,C-DEL,Content Word Deletion,C-DEL,VERB-DEL,ABSENT,"The AAP said, ""Words of an outgoing PM have no effect,"" on the Prime Minister's interview.",Words of an outgoing PM have no effect: AAP on PM's interview,,,,,,
Times-of-India,427,dependency,C-DEL,Content Word Deletion,C-DEL,NOUN-DEL,ABSENT,"The AAP said, ""Words of an outgoing PM have no effect,"" on the Prime Minister's interview.",Words of an outgoing PM have no effect: AAP on PM's interview,,,,,,
Times-of-India,427,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,det,nsubj,"The AAP said, ""Words of an outgoing PM have no effect,"" on the Prime Minister's interview.",Words of an outgoing PM have no effect: AAP on PM's interview,,,,,,
Times-of-India,427,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,nsubj,case,"The AAP said, ""Words of an outgoing PM have no effect,"" on the Prime Minister's interview.",Words of an outgoing PM have no effect: AAP on PM's interview,,,,,,
Times-of-India,427,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,root,det,"The AAP said, ""Words of an outgoing PM have no effect,"" on the Prime Minister's interview.",Words of an outgoing PM have no effect: AAP on PM's interview,,,,,,
Times-of-India,427,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,punct,amod,"The AAP said, ""Words of an outgoing PM have no effect,"" on the Prime Minister's interview.",Words of an outgoing PM have no effect: AAP on PM's interview,,,,,,
Times-of-India,427,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,punct,nmod,"The AAP said, ""Words of an outgoing PM have no effect,"" on the Prime Minister's interview.",Words of an outgoing PM have no effect: AAP on PM's interview,,,,,,
Times-of-India,427,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,nsubj,root,"The AAP said, ""Words of an outgoing PM have no effect,"" on the Prime Minister's interview.",Words of an outgoing PM have no effect: AAP on PM's interview,,,,,,
Times-of-India,427,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,case,det,"The AAP said, ""Words of an outgoing PM have no effect,"" on the Prime Minister's interview.",Words of an outgoing PM have no effect: AAP on PM's interview,,,,,,
Times-of-India,427,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,det,obj,"The AAP said, ""Words of an outgoing PM have no effect,"" on the Prime Minister's interview.",Words of an outgoing PM have no effect: AAP on PM's interview,,,,,,
Times-of-India,427,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,amod,punct,"The AAP said, ""Words of an outgoing PM have no effect,"" on the Prime Minister's interview.",Words of an outgoing PM have no effect: AAP on PM's interview,,,,,,
Times-of-India,427,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,nmod,appos,"The AAP said, ""Words of an outgoing PM have no effect,"" on the Prime Minister's interview.",Words of an outgoing PM have no effect: AAP on PM's interview,,,,,,
Times-of-India,427,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,ccomp,case,"The AAP said, ""Words of an outgoing PM have no effect,"" on the Prime Minister's interview.",Words of an outgoing PM have no effect: AAP on PM's interview,,,,,,
Times-of-India,427,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,det,nmod:poss,"The AAP said, ""Words of an outgoing PM have no effect,"" on the Prime Minister's interview.",Words of an outgoing PM have no effect: AAP on PM's interview,,,,,,
Times-of-India,427,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,obj,case,"The AAP said, ""Words of an outgoing PM have no effect,"" on the Prime Minister's interview.",Words of an outgoing PM have no effect: AAP on PM's interview,,,,,,
Times-of-India,427,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,punct,nmod,"The AAP said, ""Words of an outgoing PM have no effect,"" on the Prime Minister's interview.",Words of an outgoing PM have no effect: AAP on PM's interview,,,,,,
Times-of-India,427,dependency,LENGTH-CHG,Sentence Length Change,LENGTH-CHG,22,14,"The AAP said, ""Words of an outgoing PM have no effect,"" on the Prime Minister's interview.",Words of an outgoing PM have no effect: AAP on PM's interview,,,,,,
Times-of-India,427,constituency,CONST-REM,Constituent Removal,CONST-REM,SBAR-REM,ABSENT,"The AAP said, ""Words of an outgoing PM have no effect,"" on the Prime Minister's interview.",Words of an outgoing PM have no effect: AAP on PM's interview,,,,,,
Times-of-India,427,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-POST,CONST-POST,"The AAP said, ""Words of an outgoing PM have no effect,"" on the Prime Minister's interview.",Words of an outgoing PM have no effect: AAP on PM's interview,,,,,,
Times-of-India,427,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"The AAP said, ""Words of an outgoing PM have no effect,"" on the Prime Minister's interview.",Words of an outgoing PM have no effect: AAP on PM's interview,,,,,,
Times-of-India,427,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"The AAP said, ""Words of an outgoing PM have no effect,"" on the Prime Minister's interview.",Words of an outgoing PM have no effect: AAP on PM's interview,,,,,,
Times-of-India,427,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"The AAP said, ""Words of an outgoing PM have no effect,"" on the Prime Minister's interview.",Words of an outgoing PM have no effect: AAP on PM's interview,,,,,,
Times-of-India,427,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"The AAP said, ""Words of an outgoing PM have no effect,"" on the Prime Minister's interview.",Words of an outgoing PM have no effect: AAP on PM's interview,,,,,,
Times-of-India,427,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"The AAP said, ""Words of an outgoing PM have no effect,"" on the Prime Minister's interview.",Words of an outgoing PM have no effect: AAP on PM's interview,,,,,,
Times-of-India,427,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"The AAP said, ""Words of an outgoing PM have no effect,"" on the Prime Minister's interview.",Words of an outgoing PM have no effect: AAP on PM's interview,,,,,,
Times-of-India,427,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-POST,CONST-POST,"The AAP said, ""Words of an outgoing PM have no effect,"" on the Prime Minister's interview.",Words of an outgoing PM have no effect: AAP on PM's interview,,,,,,
Times-of-India,427,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"The AAP said, ""Words of an outgoing PM have no effect,"" on the Prime Minister's interview.",Words of an outgoing PM have no effect: AAP on PM's interview,,,,,,
Times-of-India,427,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"The AAP said, ""Words of an outgoing PM have no effect,"" on the Prime Minister's interview.",Words of an outgoing PM have no effect: AAP on PM's interview,,,,,,
Times-of-India,427,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"The AAP said, ""Words of an outgoing PM have no effect,"" on the Prime Minister's interview.",Words of an outgoing PM have no effect: AAP on PM's interview,,,,,,
Times-of-India,427,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"The AAP said, ""Words of an outgoing PM have no effect,"" on the Prime Minister's interview.",Words of an outgoing PM have no effect: AAP on PM's interview,,,,,,
Times-of-India,427,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"The AAP said, ""Words of an outgoing PM have no effect,"" on the Prime Minister's interview.",Words of an outgoing PM have no effect: AAP on PM's interview,,,,,,
Times-of-India,427,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"The AAP said, ""Words of an outgoing PM have no effect,"" on the Prime Minister's interview.",Words of an outgoing PM have no effect: AAP on PM's interview,,,,,,
Times-of-India,427,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"The AAP said, ""Words of an outgoing PM have no effect,"" on the Prime Minister's interview.",Words of an outgoing PM have no effect: AAP on PM's interview,,,,,,
Times-of-India,427,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"The AAP said, ""Words of an outgoing PM have no effect,"" on the Prime Minister's interview.",Words of an outgoing PM have no effect: AAP on PM's interview,,,,,,
Times-of-India,427,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"The AAP said, ""Words of an outgoing PM have no effect,"" on the Prime Minister's interview.",Words of an outgoing PM have no effect: AAP on PM's interview,,,,,,
Times-of-India,427,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"The AAP said, ""Words of an outgoing PM have no effect,"" on the Prime Minister's interview.",Words of an outgoing PM have no effect: AAP on PM's interview,,,,,,
Times-of-India,427,constituency,TED-SIMPLE,Tree Edit Distance (Simple String-based Distance),TED-SIMP,10,10,"The AAP said, ""Words of an outgoing PM have no effect,"" on the Prime Minister's interview.",Words of an outgoing PM have no effect: AAP on PM's interview,,,,,,
Times-of-India,427,constituency,TED-RTED,Tree Edit Distance (Robust Tree Edit Distance (RTED)),TED-RTED,29,29,"The AAP said, ""Words of an outgoing PM have no effect,"" on the Prime Minister's interview.",Words of an outgoing PM have no effect: AAP on PM's interview,,,,,,
Times-of-India,427,both,PUNCT-DEL,Punctuation Deletion,PUNCT-DEL,comma,,"The AAP said**,** ""Words of an outgoi",Words of an outgoing PM have no effect: AAP on PM's intervie,comma,12.0,"The AAP said**,** ""Words of an outgoi",The AAP said,"""Words of an outgoi",
Times-of-India,427,both,PUNCT-DEL,Punctuation Deletion,PUNCT-DEL,quote,,"The AAP said, **""**Words of an outgoing",Words of an outgoing PM have no effect: AAP on PM's intervie,quote,14.0,"The AAP said, **""**Words of an outgoing","The AAP said,",Words of an outgoing,
Times-of-India,427,both,PUNCT-ADD,Punctuation Addition,PUNCT-ADD,,colon,"The AAP said, ""Words of an outgoing PM have no effect,"" on t",ng PM have no effect**:** AAP on PM's intervi,,38.0,ng PM have no effect**:** AAP on PM's intervi,ng PM have no effect,AAP on PM's intervi,colon
Times-of-India,427,both,H-STRUCT,Headline Structure,H-STRUCT,,single-line,"The AAP said, ""Words of an outgoing PM have no effect,"" on the Prime Minister's interview.",Words of an outgoing PM have no effect: AAP on PM's interview,,,,,,
Times-of-India,427,both,H-TYPE,Headline Type,H-TYPE,,non-fragment,"The AAP said, ""Words of an outgoing PM have no effect,"" on the Prime Minister's interview.",Words of an outgoing PM have no effect: AAP on PM's interview,,,,,,
Times-of-India,427,constituency,TREE-DEPTH-DIFF,Tree Depth Difference,TREE-DEPTH-DIFF,9,9,"The AAP said, ""Words of an outgoing PM have no effect,"" on the Prime Minister's interview.",Words of an outgoing PM have no effect: AAP on PM's interview,,,,,,
Times-of-India,427,constituency,CONST-COUNT-DIFF,Constituent Count Difference,CONST-COUNT-DIFF,37,28,"The AAP said, ""Words of an outgoing PM have no effect,"" on the Prime Minister's interview.",Words of an outgoing PM have no effect: AAP on PM's interview,,,,,,
Times-of-India,427,dependency,DEP-DIST-DIFF,Dependency Distance Difference,DEP-DIST-DIFF,4.19,2.38,"The AAP said, ""Words of an outgoing PM have no effect,"" on the Prime Minister's interview.",Words of an outgoing PM have no effect: AAP on PM's interview,,,,,,
