headline,reference_canonical,generated_canonical,bleu1,bleu2,bleu4,meteor,rouge1,rouge2,rougeL,chrF,exact_match,length_ratio
"Goyal: Black pepper prices fell due to more production, imports",Goyal has said that black pepper prices fell due to more production and imports.,"Goyal : Black pepper prices fell due to more production , imports.",0.7054014374088451,0.6164241439984989,0.5488684910025905,0.7148550724637681,0.8333333333333333,0.6363636363636364,0.8333333333333333,0.9302325581395349,0.0,0.8571428571428571
‘Residents of Dakshina Kannada will be hit hard by bank merger’,'Residents of Dakshina Kannada will be hit hard by the bank merger.',‘ Residents of Dakshina Kannada will be hit hard by bank merger ’.,0.6923076923076923,0.6354889093022426,0.5760844201603896,0.7397204366901335,0.9565217391304348,0.8571428571428572,0.9565217391304348,0.9268292682926829,0.0,1.0833333333333333
‘Native cattle breeds should be preserved’,'Native cattle breeds should be preserved.',‘ Native cattle breeds should be preserved ’.,0.5,0.46291004988627577,0.345720784641941,0.6401209677419356,1.0,1.0,1.0,0.918918918918919,0.0,1.3333333333333333
‘Feedback Diwas’ organised,'Feedback Diwas' was organised.,‘ Feedback Diwas ’ organised.,0.2,0.07071067811865477,0.05372849659117709,0.12195121951219512,0.8571428571428571,0.4,0.8571428571428571,0.9090909090909091,0.0,1.25
‘Encounters are being celebrated as justice’,'Encounters are being celebrated as justice.',‘ Encounters are being celebrated as justice ’.,0.5,0.46291004988627577,0.345720784641941,0.6401209677419356,1.0,1.0,1.0,0.9142857142857143,0.0,1.3333333333333333
Briefly,Briefly,Briefly.,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9333333333333333,0.0,1.0
mysuru,mysuru,A mysuru.,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.8333333333333333,0.0,2.0
Security tightened in Hunsur for counting of votes,Security was tightened in Hunsur for counting of votes.,A Security tightened in Hunsur for counting of votes.,0.8888888888888888,0.816496580927726,0.7506238537503395,0.8819444444444444,0.8888888888888888,0.75,0.8888888888888888,0.9714285714285714,0.0,1.0
Retired employees seek revision of pension,Retired employees are seeking revision of pensions.,Retired employees seek revision of pension.,0.5643211499270759,0.4371212831160368,0.10335094640592336,0.7014492753623188,0.923076923076923,0.7272727272727272,0.923076923076923,0.9411764705882353,0.0,0.8571428571428571
Candidates seek divine help,Candidates are seeking divine help.,Candidates seek divine help.,0.5841005873035536,0.3894003915357024,0.14643803168582153,0.7653061224489797,0.888888888888889,0.5714285714285715,0.888888888888889,0.9333333333333333,0.0,0.8
‘Judicial leniency towards the executive a matter of concern’,'Judicial leniency towards the executive is a matter of concern.',‘ Judicial leniency towards the executive a matter of concern ’.,0.6363636363636364,0.5640760748177662,0.33932513407933634,0.6849868660335421,0.9473684210526316,0.823529411764706,0.9473684210526316,0.9333333333333332,0.0,1.1
sathish g.t.,sathish g.t.,sathish g.t .,0.3333333333333333,0.12909944487358058,0.11362193664674995,0.2380952380952381,1.0,1.0,1.0,1.0,0.0,1.5
"Flood victims get housing sites, but wait continues for farmland","Flood victims have received housing sites, but their wait for farmland continues.","A Flood victims get housing sites , but wait continues for farmland.",0.5,0.21320071635561041,0.04740604259878138,0.4770408163265306,0.7826086956521738,0.380952380952381,0.6956521739130435,1.0,0.0,1.0
shivamogga,shivamogga,shivamogga.,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9411764705882353,0.0,1.0
Role of armed forces hailed,The role of the armed forces has been hailed.,A Role of armed forces hailed.,0.5054422164271946,0.35018063965685026,0.07830277146770757,0.5126436781609196,0.6666666666666667,0.3076923076923077,0.6666666666666667,0.896551724137931,0.0,0.6666666666666666
Five men arrested in temple theft case,Five men have been arrested in a temple theft case.,Five men arrested in temple theft case.,0.6514390575310556,0.5318977631568871,0.1565285203048807,0.6932463707132337,0.8235294117647058,0.5333333333333333,0.8235294117647058,0.9696969696969697,0.0,0.7
College student dies in accident,A college student has died in an accident.,A College student dies in accident.,0.5971094254781577,0.41368954504257266,0.16449759298465816,0.7211538461538461,0.8571428571428571,0.5,0.8571428571428571,0.962962962962963,0.0,0.75
udupi,udupi,udupi.,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.888888888888889,0.0,1.0
Leopard trapped in Udupi village,A leopard was trapped in a village in Udupi.,Leopard trapped in Udupi village.,0.26959737847033294,0.1740243594994629,0.05650012604057985,0.17441860465116277,0.7142857142857143,0.3333333333333333,0.5714285714285714,0.9333333333333333,0.0,0.5555555555555556
NSS volunteers to help combat tobacco menace,NSS volunteers will help combat tobacco menace.,NSS volunteers to help combat tobacco menace.,0.8571428571428571,0.7559289460184544,0.488923022434901,0.8412698412698414,0.8571428571428571,0.6666666666666666,0.8571428571428571,0.9411764705882353,0.0,1.0
Kabbadi event from Dec. 11,A Kabbadi event will be held from December 11.,Kabbadi event from Dec. 11.,0.35946317129377725,0.20094602160513425,0.060713336587447424,0.36700581395348836,0.5714285714285714,0.16666666666666666,0.5714285714285714,0.9142857142857143,0.0,0.5555555555555556
vijayapura,vijayapura,A vijayapura.,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.9411764705882353,0.0,2.0
Four held in honeytrap case,Four people have been held in a honeytrap case.,Four held in honeytrap case.,0.44932896411722156,0.31772355751081427,0.07634297905264845,0.5186046511627908,0.7142857142857143,0.3333333333333333,0.7142857142857143,0.9444444444444444,0.0,0.5555555555555556
NRC will affect every citizen: Ganihar,Ganihar has said the NRC will affect every citizen.,NRC will affect every citizen : Ganihar.,0.4294155960430205,0.4016815092325757,0.30895757752065417,0.45099431818181823,0.8,0.6153846153846154,0.6666666666666667,0.9142857142857143,0.0,0.7777777777777778
KPRS to hold convention in Kalaburagi on Dec. 12,The KPRS will hold a convention in Kalaburagi on December 12.,KPRS to hold convention in Kalaburagi on Dec. 12.,0.622795757824184,0.43244762298503087,0.2748887655709261,0.5876795162509448,0.7000000000000001,0.33333333333333326,0.7000000000000001,0.9545454545454545,0.0,0.8181818181818182
Plan to weed out ‘fake’ reporters,A plan has been proposed to weed out 'fake' reporters.,Plan to weed out ‘ fake ’ reporters.,0.48675048941962806,0.3291033976993491,0.12164634345707652,0.45510204081632655,0.7499999999999999,0.5714285714285714,0.7499999999999999,0.8571428571428571,0.0,0.8
Party with disqualified MLAs: Shobha,Shobha has said there was a party with disqualified MLAs.,Party with disqualified MLAs : Shobha.,0.256708559516296,0.2296071157937954,0.10373672493717558,0.30671296296296297,0.6666666666666666,0.46153846153846156,0.5333333333333333,0.9743589743589743,0.0,0.6
Hands full,Hands full,Hands full.,0.5,0.223606797749979,0.1495348781221221,0.25,1.0,1.0,1.0,0.9411764705882353,0.0,1.0
Dulcet start,Dulcet start,Dulcet start.,0.5,0.223606797749979,0.1495348781221221,0.25,1.0,1.0,1.0,0.9473684210526316,0.0,1.0
In one voice,In one voice,In one voice.,0.6666666666666666,0.5773502691896257,0.24028114141347542,0.625,1.0,1.0,1.0,0.923076923076923,0.0,1.0
Kannadigas to get priority in pvt. sector jobs,Kannadigas will get priority in private sector jobs.,Kannadigas to get priority in pvt . sector jobs.,0.6666666666666666,0.5,0.1561969968460128,0.6944444444444445,0.75,0.42857142857142855,0.75,0.9473684210526316,0.0,1.125
Daredevil,Daredevil,Daredevil.,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9333333333333333,0.0,1.0
Engagements,Engagements,Engagements.,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9333333333333333,0.0,1.0
kerala,kerala,kerala.,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9090909090909091,0.0,1.0
alappuzha,alappuzha,alappuzha.,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.923076923076923,0.0,1.0
Hi-tech classroom project nearing completion,A hi-tech classroom project is nearing completion.,Hi - tech classroom project nearing completion.,0.5714285714285714,0.4364357804719847,0.09878765474230743,0.5357142857142857,0.8571428571428571,0.6666666666666666,0.8571428571428571,1.0,0.0,1.0
Sabarimala row a closed chapter: Vellappally,Vellappally has said the Sabarimala row is a closed chapter.,Sabarimala row a closed chapter : Vellappally.,0.37225089001774603,0.2843113135035004,0.06435413670103206,0.38659793814432986,0.7499999999999999,0.42857142857142855,0.625,0.972972972972973,0.0,0.7
Local bodies to buy coir geotextiles worth Rs. 102 cr.,Local bodies will buy coir geotextiles worth Rs. 102 crore.,Local bodies to buy coir geotextiles worth Rs . 102 cr .,0.5833333333333334,0.46056618647183833,0.2620251007173262,0.6592637054821929,0.8000000000000002,0.6666666666666666,0.8000000000000002,1.0,0.0,1.2
Man booked for raping 70-year-old woman,A man has been booked for raping a 70-year-old woman.,A Man booked for raping 70 - year - old woman.,0.5454545454545454,0.40451991747794525,0.12278260149096115,0.5060506050605059,0.8571428571428571,0.631578947368421,0.8571428571428571,0.9523809523809523,0.0,1.1
idukki,idukki,idukki.,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.888888888888889,0.0,1.0
Smart Village plan mired in graft charge,The Smart Village plan is mired in graft charges.,Smart Village plan mired in graft charge.,0.6441233940645307,0.568063438111202,0.2066123846159388,0.6691919191919192,0.8750000000000001,0.7142857142857143,0.8750000000000001,1.0,0.0,0.7777777777777778
Gap Road widening work resumes,Gap Road widening work has resumed.,Gap Road widening work resumes.,0.6549846024623855,0.6341861143397762,0.5475182535069453,0.6726694915254237,0.9090909090909091,0.6666666666666665,0.9090909090909091,0.967741935483871,0.0,0.8333333333333334
Pattaya Mela before Jan. 15,Pattaya Mela will be held before January 15.,Pattaya Mela before Jan. 15.,0.43904930887522114,0.24543602502982406,0.07415543676501504,0.40990259740259744,0.6153846153846154,0.18181818181818182,0.6153846153846154,0.8648648648648648,0.0,0.625
kalpetta,kalpetta,kalpetta.,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.923076923076923,0.0,1.0
‘Wayanad people’s task force a model for nation’,'Wayanad people's task force is a model for the nation.',‘ Wayanad people ’s task force a model for nation ’.,0.45454545454545453,0.3692744729379982,0.11731175160264001,0.47920792079207924,0.9,0.6666666666666665,0.9,0.9,0.0,1.1
kalpetta(wayanad),kalpetta(wayanad),kalpetta(wayanad ).,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9600000000000001,0.0,2.0
India rape capital of world: Rahul,Rahul Gandhi has said India is the rape capital of the world.,India rape capital of world : Rahul.,0.27973809117540177,0.2136534962622895,0.08599878806687147,0.32608695652173914,0.6666666666666666,0.25000000000000006,0.5555555555555556,0.9142857142857143,0.0,0.5833333333333334
kannur,kannur,kannur.,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9090909090909091,0.0,1.0
‘Point of call’ status still eludes KIAL,'Point of call' status still eludes KIAL.,‘ Point of call ’ status still eludes KIAL.,0.5555555555555556,0.45643546458763845,0.3155984539112945,0.6722222222222223,1.0,1.0,1.0,0.9090909090909091,0.0,1.2857142857142858
Admiral’s Cup Regatta from today,The Admiral's Cup Regatta begins today.,Admiral ’s Cup Regatta from today.,0.5,0.316227766016838,0.09554427922043669,0.42592592592592593,0.7692307692307692,0.5454545454545454,0.7692307692307692,0.8421052631578948,0.0,1.0
"Gold, saffron seized",Gold and saffron were seized.,"A Gold , saffron seized.",0.6,0.12247448713915889,0.07071067811865477,0.3,0.6666666666666665,0.0,0.6666666666666665,0.9285714285714286,0.0,1.0
Child dies after falling into pit,A child died after falling into a pit.,A Child dies after falling into pit.,0.7430381997858699,0.5675047991270782,0.18651176671349295,0.8512012399896667,0.9333333333333333,0.7692307692307692,0.9333333333333333,0.967741935483871,0.0,0.875
UAPA against Maoist group in Kannur,UAPA has been invoked against a Maoist group in Kannur.,UAPA against Maoist group in Kannur.,0.513417119032592,0.39769119033420397,0.288715663092199,0.5859375,0.7499999999999999,0.42857142857142855,0.7499999999999999,0.8387096774193548,0.0,0.6
kochi,kochi,kochi.,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9090909090909091,0.0,1.0
Kalamassery Municipality told to set up STP by February,Kalamassery Municipality has been told to set up an STP by February.,Kalamassery Municipality told to set up STP by February.,0.7165313105737893,0.6205343175638589,0.34472158634457833,0.754985754985755,0.8571428571428571,0.631578947368421,0.8571428571428571,0.9743589743589743,0.0,0.75
SNC conducts plogging campaign,The SNC conducted a plogging campaign.,SNC conducts plogging campaign.,0.45489799478447507,0.30326532985631666,0.11404605374835301,0.6465517241379309,0.8,0.5,0.8,0.9333333333333333,0.0,0.6666666666666666
Lynchpin in online racket nabbed from Jharkhand,The lynchpin in an online racket was nabbed from Jharkhand.,Lynchpin in online racket nabbed from Jharkhand.,0.6514390575310556,0.5318977631568871,0.1565285203048807,0.6932463707132337,0.8235294117647058,0.5333333333333333,0.8235294117647058,0.9500000000000001,0.0,0.7
Kerala can include chess in curriculum: Short,It has been said Kerala can include chess in the curriculum.,Kerala can include chess in curriculum : Short.,0.42955579924435766,0.41073390444988606,0.355310106137518,0.4654205607476635,0.6666666666666665,0.5,0.6666666666666665,0.9090909090909091,0.0,0.7272727272727273
"Now, a football league exclusively for children",A football league exclusively for children has been launched.,"Now , a football league exclusively for children.",0.5515605641153721,0.527392772809048,0.45622720708659226,0.5595505617977528,0.75,0.7142857142857143,0.75,0.9523809523809523,0.0,0.8888888888888888
Metro alignment to be intact in Pettah-SN Jn. corridor,The metro alignment will remain intact in the Pettah-SN Junction corridor.,Metro is alignment to be intact in Pettah - SN Jn . corridor.,0.38461538461538464,0.17902871850985821,0.04131551591106297,0.3321428571428571,0.6086956521739131,0.1904761904761905,0.6086956521739131,0.9230769230769231,0.0,1.1818181818181819
New facilities at Cochin Port,New facilities have been inaugurated at Cochin Port.,New facilities at Cochin Port.,0.5488116360940264,0.4752848187499276,0.1835062304480642,0.6285714285714286,0.7692307692307693,0.5454545454545454,0.7692307692307693,0.8571428571428571,0.0,0.625
"Expedite road work, officials told",Officials have been told to expedite road work.,"Expedite road work , officials told.",0.35826565528689464,0.2265870956238665,0.06846046760764757,0.32763532763532766,0.7692307692307693,0.36363636363636365,0.4615384615384615,0.8648648648648648,0.0,0.75
RPF seizes foreign currency worth Rs. 35 lakh,The RPF has seized foreign currency worth Rs. 35 lakh.,RPF seizes foreign currency worth Rs . 35 lakh.,0.596559544542913,0.44741965840718484,0.13977121394614234,0.6792413935271077,0.888888888888889,0.75,0.888888888888889,0.9777777777777777,0.0,0.9
Security to Kemal Pasha withdrawn,Security to Kemal Pasha has been withdrawn.,A Security to Kemal Pasha withdrawn.,0.7054014374088451,0.5985529678206387,0.4548019047027907,0.7014492753623188,0.7692307692307692,0.5454545454545454,0.7692307692307692,0.9743589743589743,0.0,0.8571428571428571
kollam,kollam,kollam.,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9090909090909091,0.0,1.0
IIIC offers skill development courses,IIIC offers skill development courses.,IIIC offers skill development courses.,1.0,1.0,1.0,0.996,1.0,1.0,1.0,1.0,1.0,1.0
Quiz on Gandhiji for students,A quiz on Gandhiji was organized for students.,A Quiz on Gandhiji for students.,0.7165313105737893,0.6408850873800026,0.4329820146406897,0.754985754985755,0.8571428571428571,0.6666666666666666,0.8571428571428571,0.9714285714285714,0.0,0.75
kottayam,kottayam,kottayam.,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.923076923076923,0.0,1.0
MGU initiates steps to take back certificates PV,MGU has initiated steps to take back certificates.,MGU initiates steps to take back certificates PV.,0.625,0.5175491695067657,0.3655552228545123,0.7361111111111112,0.875,0.7142857142857143,0.875,0.918918918918919,0.0,1.0
Sexual abuse of girl: man arrested,A man was arrested for sexual abuse of a girl.,Sexual abuse of girl : man arrested.,0.37225089001774603,0.2843113135035004,0.11443963624627547,0.38659793814432986,0.7499999999999999,0.2857142857142857,0.5,0.9444444444444444,0.0,0.7
KC(M) factions to hold meets on December 14,KC(M) factions will hold meetings on December 14.,KC(M ) factions to hold meets on December 14.,0.5555555555555556,0.372677996249965,0.13485111859503685,0.7270233196159123,0.8888888888888888,0.75,0.8888888888888888,0.9545454545454545,0.0,1.125
Plea for cheap loans,A plea has been made for cheap loans.,A Plea for cheap loans.,0.5488116360940264,0.4752848187499276,0.1835062304480642,0.6285714285714286,0.7692307692307693,0.5454545454545454,0.7692307692307693,0.888888888888889,0.0,0.625
kozhikode,kozhikode,kozhikode.,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9333333333333333,0.0,1.0
LIFE Mission to host meetings of beneficiaries in north Kerala,LIFE Mission will host meetings of beneficiaries in north Kerala.,LIFE Mission to host meetings of beneficiaries in north Kerala.,0.9,0.8366600265340756,0.7071067811865475,0.8950617283950617,0.9,0.7777777777777778,0.9,0.9714285714285714,0.0,1.0
MVD undertakes drive to promote use of helmets,The MVD has undertaken a drive to promote the use of helmets.,MVD undertakes drive to promote use of helmets.,0.5307143272485543,0.4288819424803534,0.1457378792180198,0.5796973961998594,0.7000000000000001,0.4444444444444444,0.7000000000000001,1.0,0.0,0.6666666666666666
Turning the spotlight on gender equality,The spotlight is being turned on gender equality.,is Turning the spotlight on gender equality.,0.7430381997858699,0.5675047991270782,0.18651176671349295,0.8034099715835701,0.9333333333333333,0.4615384615384615,0.6666666666666666,0.9714285714285714,0.0,0.875
Five coconut oil brands banned,Five coconut oil brands have been banned.,Five coconut oil brands banned.,0.6703200460356393,0.5805141885328181,0.47398785011707933,0.711764705882353,0.8333333333333333,0.6,0.8333333333333333,0.9696969696969697,0.0,0.7142857142857143
Jaleel defends himself quoting Churchill,Jaleel has defended himself by quoting Churchill.,Jaleel defends himself quoting Churchill.,0.5362560368285115,0.2997762379232956,0.09057365499736145,0.6558823529411766,0.8333333333333333,0.4,0.8333333333333333,0.9500000000000001,0.0,0.7142857142857143
brief with pic,brief with pic,brief with pic.,0.6666666666666666,0.5773502691896257,0.24028114141347542,0.625,1.0,1.0,1.0,0.9523809523809523,0.0,1.0
brief,brief,brief.,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9090909090909091,0.0,1.0
thiruvananthapuram,thiruvananthapuram,thiruvananthapuram.,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9523809523809523,0.0,1.0
Water supply to be hit next week,Water supply will be hit next week.,A Water supply to be hit next week.,0.75,0.6546536707079771,0.4111336169005197,0.8294209702660407,0.7999999999999999,0.6153846153846153,0.7999999999999999,0.9714285714285714,0.0,1.1428571428571428
No Fathers in Kashmir: a crisis of compassion,No Fathers in Kashmir: a crisis of compassion.,No Fathers in Kashmir : a crisis of compassion.,0.7777777777777778,0.6972166887783963,0.43167001068522526,0.854119425547997,1.0,1.0,1.0,1.0,0.0,1.125
Illicit Xmas wine floods market,Illicit Christmas wine has flooded the market.,Illicit Xmas wine floods market.,0.40219202762138356,0.0820971038573123,0.04739878501170794,0.2941176470588235,0.6666666666666666,0.0,0.6666666666666666,0.9411764705882353,0.0,0.7142857142857143
Helming a second draft of history,A second draft of history is being helmed.,is Helming a second draft of history.,0.6191984998215584,0.5180586332905649,0.3768499164492419,0.6126582278481013,0.9333333333333333,0.6153846153846153,0.6666666666666666,0.9714285714285714,0.0,0.875
Fisticuffs over a Balloon,Fisticuffs over a balloon.,Fisticuffs over a Balloon.,1.0,1.0,1.0,0.9921875,1.0,1.0,1.0,1.0,1.0,1.0
SCTIMST to implement Karunya health scheme,SCTIMST will implement the Karunya health scheme.,SCTIMST to implement Karunya health scheme.,0.7054014374088451,0.4887164517296948,0.19433094436376075,0.6463768115942029,0.7692307692307692,0.3636363636363636,0.7692307692307692,0.9411764705882353,0.0,0.8571428571428571
Tech varsity to review audit,The technical university will review its audit.,Tech varsity to review audit.,0.26812801841425576,0.06703200460356394,0.04282963710525157,0.14705882352941174,0.3333333333333333,0.0,0.3333333333333333,0.9032258064516129,0.0,0.7142857142857143
Anandi Gopal a turning point in his acting career,Anandi Gopal has been described as a turning point in his acting career.,Anandi Gopal a turning point in his acting career.,0.6411803884299546,0.5997693341558812,0.5151425457345962,0.7103664511071919,0.8181818181818181,0.7000000000000001,0.8181818181818181,0.9696969696969697,0.0,0.6923076923076923
Man held for molestation bid,A man has been held for a molestation bid.,Man held for molestation bid.,0.44932896411722156,0.31772355751081427,0.07634297905264845,0.5186046511627908,0.7142857142857143,0.3333333333333333,0.7142857142857143,1.0,0.0,0.5555555555555556
Row over postings at KU,There is a row over postings at KU.,A Row over postings at KU.,0.7165313105737893,0.7165313105737893,0.7165313105737893,0.7674501424501425,0.8571428571428571,0.8333333333333333,0.8571428571428571,0.967741935483871,0.0,0.75
Will wait till SC verdict on Sabarimala: CM,The Chief Minister has said the government will wait till the Supreme Court verdict on Sabarimala.,Will wait till SC verdict on Sabarimala : CM.,0.25523656890884816,0.2096982394373968,0.06856346714060817,0.31633986928104574,0.5,0.36363636363636365,0.5,0.8421052631578947,0.0,0.5625
Film market to open today,The film market will open today.,A Film market to open today.,0.6666666666666666,0.5163977794943222,0.12209471671615688,0.625,0.6666666666666666,0.4000000000000001,0.6666666666666666,0.9375,0.0,1.0
Patient falls to death in MCH,A patient fell to death at MCH.,A Patient falls to death in MCH.,0.7142857142857143,0.48795003647426655,0.10445522730720382,0.6371428571428571,0.7142857142857143,0.3333333333333333,0.7142857142857143,0.9655172413793104,0.0,1.0
"Japanese firms keen to invest in State, says CM","Japanese firms are keen to invest in the State, said the Chief Minister.","Japanese firms keen to invest in State , says CM.",0.4444909324090307,0.3825568841689739,0.23142716255858214,0.46369203849518814,0.6363636363636364,0.4,0.6363636363636364,0.918918918918919,0.0,0.7692307692307693
Operation Piranha in local body offices,Operation Piranha is ongoing in local body offices.,Operation Piranha in local body offices.,0.7165313105737893,0.6408850873800026,0.4329820146406897,0.754985754985755,0.8571428571428571,0.6666666666666666,0.8571428571428571,0.9714285714285714,0.0,0.75
What to look forward to on the third day,What to look forward to on the third day.,What to look forward to on the third day.,1.0,1.0,1.0,0.9993141289437586,1.0,1.0,1.0,1.0,1.0,1.0
Panel findings correct: child welfare council,The child welfare council has stated that the panel's findings are correct.,A Panel findings correct : child welfare council.,0.22744899739223753,0.14038456897256543,0.039428091187197575,0.22030651340996166,0.6,0.2222222222222222,0.3,0.9473684210526315,0.0,0.6666666666666666
Pedalling across State to attend film festival,Someone has pedaled across the State to attend a film festival.,is Pedalling across State to attend film festival.,0.5154669590932291,0.38965639509468253,0.12434558650623244,0.6284569902727446,0.7368421052631579,0.47058823529411764,0.7368421052631579,0.9411764705882353,0.0,0.7272727272727273
No action should be taken against teachers: Panel,A panel has stated that no action should be taken against teachers.,No action should be taken against teachers : Panel.,0.47768754038252614,0.4625189721480767,0.420886844306855,0.5116334283000951,0.8,0.6666666666666665,0.7000000000000001,0.972972972972973,0.0,0.75
Govt. will seek damages from Adani: Chief Minister,"The government will seek damages from Adani, said the Chief Minister.",Govt . will seek damages from Adani : Chief Minister.,0.5429024508215757,0.4672560334771453,0.2826657746622342,0.5402650356778795,0.7368421052631579,0.588235294117647,0.7368421052631579,0.9500000000000001,0.0,0.9090909090909091
Notification on creches,Notification on creches.,A Notification on creches.,0.75,0.7071067811865475,0.3976353643835253,0.9498207885304659,0.8571428571428571,0.8,0.8571428571428571,1.0,0.0,1.3333333333333333
36 lakh in six days-Briefly,Thirty-six lakh in six days - Briefly.,36 lakh in six days - Briefly.,0.8571428571428571,0.8451542547285166,0.8091067115702212,0.9985422740524781,0.7692307692307692,0.7272727272727272,0.7692307692307692,0.9142857142857143,0.0,1.0
Briefly/Protest,Briefly/Protest.,A Briefly / Protest.,0.0,0.0,0.0,0.0,0.8,0.6666666666666666,0.8,0.962962962962963,0.0,4.0
Briefly/Vizhinjam,Briefly/Vizhinjam.,Briefly / Vizhinjam.,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0
Weather update,Weather update.,A Weather update.,0.6666666666666666,0.5773502691896257,0.24028114141347542,0.8928571428571429,0.8,0.6666666666666666,0.8,1.0,0.0,1.5
thrissur,thrissur,thrissur.,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.923076923076923,0.0,1.0
Stress on accountability of new media platforms,There is stress on accountability of new media platforms.,A Stress on accountability of new media platforms.,0.772184789761521,0.7642647363993407,0.7420884818558928,0.7853703279064436,0.823529411764706,0.7999999999999999,0.823529411764706,0.9743589743589743,0.0,0.8888888888888888
10th anniversary fete of KUHS begins,The 10th anniversary fete of KUHS has begun.,10th anniversary fete of KUHS begins.,0.5971094254781577,0.5850453652111616,0.5444460596606694,0.6384615384615385,0.7142857142857143,0.6666666666666666,0.7142857142857143,1.0,0.0,0.75
Remembering a veteran,A veteran is being remembered.,is Remembering a veteran.,0.38940039153570244,0.10054274876162822,0.07440995947486906,0.20408163265306123,0.888888888888889,0.28571428571428575,0.4444444444444445,0.9600000000000001,0.0,0.8
Grace on display,Grace on display.,A Grace on display.,0.75,0.7071067811865475,0.3976353643835253,0.9498207885304659,0.8571428571428571,0.8,0.8571428571428571,1.0,0.0,1.3333333333333333
Musical tribute,A musical tribute was paid.,Musical tribute.,0.11156508007421491,0.04989342059223037,0.03336574130316504,0.10638297872340426,0.5714285714285715,0.4,0.5714285714285715,0.888888888888889,0.0,0.4
Rough and tough,Rough and tough.,Rough and tough.,1.0,1.0,0.5623413251903491,0.9814814814814815,1.0,1.0,1.0,1.0,1.0,1.0
Serious cinema,Serious cinema.,Serious cinema.,1.0,1.0,0.316227766016838,0.9375,1.0,1.0,1.0,1.0,1.0,1.0
Grassy top,Grassy top.,Grassy top.,1.0,1.0,0.316227766016838,0.9375,1.0,1.0,1.0,1.0,1.0,1.0
Festival diary,Festival diary.,A Festival diary.,0.6666666666666666,0.5773502691896257,0.24028114141347542,0.8928571428571429,0.8,0.6666666666666666,0.8,1.0,0.0,1.5
Engagements on December 8/Sunday,Engagements on December 8/Sunday.,Engagements on December 8 / Sunday.,0.5,0.447213595499958,0.20205155046766235,0.701058201058201,1.0,1.0,1.0,1.0,0.0,1.5
andhra pradesh,andhra pradesh,andhra pradesh.,0.5,0.223606797749979,0.1495348781221221,0.25,1.0,1.0,1.0,0.9411764705882353,0.0,1.0
anantapur,anantapur,anantapur.,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.923076923076923,0.0,1.0
DLSA urges AgriGold depositors to make claims,DLSA has urged AgriGold depositors to make claims.,DLSA urges AgriGold depositors to make claims.,0.7430381997858699,0.6552980970848462,0.5578002860768766,0.8757427021441488,0.9333333333333333,0.7692307692307692,0.9333333333333333,0.9696969696969697,0.0,0.875
bengaluru,bengaluru,bengaluru.,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9411764705882353,0.0,1.0
‘Onion prices to stabilise only by March 2020’,'Onion prices will stabilise only by March 2020.',‘ Onion prices to stabilise only by March 2020 ’.,0.5,0.408248290463863,0.2777619034011791,0.5902439024390245,0.875,0.7142857142857143,0.875,0.9,0.0,1.25
chatanpalli,chatanpalli,chatanpalli.,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9411764705882353,0.0,1.0
"NHRC team visits Chatanpalli site, may quiz injured policemen",The NHRC team has visited the Chatanpalli site and may quiz injured policemen.,"NHRC team visits Chatanpalli site , may quiz injured policemen.",0.5926545765453743,0.49387881378781195,0.26295202402568324,0.6775541946145621,0.8181818181818181,0.5,0.8181818181818181,0.9767441860465117,0.0,0.7692307692307693
chittoor,chittoor,chittoor.,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.923076923076923,0.0,1.0
Private hospitals shut OP services in protest against attacks,Private hospitals have shut OP services in protest against attacks.,Private hospitals shut OP services in protest against attacks.,0.8948393168143697,0.8370455349335584,0.7189393375176814,0.9041027559546079,0.9473684210526316,0.823529411764706,0.9473684210526316,1.0,0.0,0.9
