canonical,reference_headline,generated_headline,bleu1,bleu2,bleu4,meteor,rouge1,rouge2,rougeL,chrF,exact_match,length_ratio
Security was tightened in Hunsur for counting of votes.,Security tightened in Hunsur for counting of votes,Security was tightened in Hunsur for counting of votes .,0.8,0.7302967433402215,0.6606328636027614,0.9679878048780488,0.9411764705882353,0.7999999999999999,0.9411764705882353,0.9090909090909091,0.0,1.25
Retired employees are seeking revision of pensions.,Retired employees seek revision of pension,Retired employees seeking revision of pensions .,0.5714285714285714,0.4364357804719847,0.09878765474230743,0.981329690346084,1.0,1.0,1.0,0.9375,0.0,1.1666666666666667
Candidates are seeking divine help.,Candidates seek divine help,Candidates seeking divine help .,0.6,0.3872983346207417,0.12574334296829354,0.9679878048780488,1.0,1.0,1.0,0.9285714285714286,0.0,1.25
'Judicial leniency towards the executive is a matter of concern.',‘Judicial leniency towards the executive a matter of concern’,' Judicial leniency towards executive is matter of concern . ',0.45454545454545453,0.30151134457776363,0.059609942732681,0.48478260869565226,0.823529411764706,0.5333333333333333,0.823529411764706,0.8837209302325582,0.0,1.2222222222222223
sathish g.t.,sathish g.t.,Sathish g.t .,0.3333333333333333,0.12909944487358058,0.11362193664674995,0.2380952380952381,1.0,1.0,1.0,1.0,0.0,1.5
"Flood victims have received housing sites, but their wait for farmland continues.","Flood victims get housing sites, but wait continues for farmland","Flood victims received housing sites , but their wait for farmland continue .",0.5384615384615384,0.29957234475763905,0.05344445934790546,0.612864077669903,0.8571428571428572,0.4210526315789474,0.761904761904762,0.975609756097561,0.0,1.3
shivamogga,shivamogga,Shivamogga,1.0,0.316227766016838,0.1778279410038923,0.5,1.0,0.0,1.0,1.0,1.0,1.0
The role of the armed forces has been hailed.,Role of armed forces hailed,Role of armed forces been hailed .,0.7142857142857143,0.5976143046671969,0.4347208719449914,0.9307692307692308,0.9090909090909091,0.6666666666666665,0.9090909090909091,0.888888888888889,0.0,1.4
Five men have been arrested in a temple theft case.,Five men arrested in temple theft case,Five men been arrested in temple theft case .,0.7777777777777778,0.6972166887783963,0.5133450480401704,0.9608843537414966,0.9333333333333333,0.7692307692307692,0.9333333333333333,0.9375,0.0,1.2857142857142858
A college student has died in an accident.,College student dies in accident,College student died in accident .,0.6666666666666666,0.5163977794943222,0.12209471671615688,0.9764705882352942,1.0,1.0,1.0,0.9600000000000001,0.0,1.2
udupi,udupi,Udupi,1.0,0.316227766016838,0.1778279410038923,0.5,1.0,0.0,1.0,1.0,1.0,1.0
A leopard was trapped in a village in Udupi.,Leopard trapped in Udupi village,Leopard was trapped in village in Udupi .,0.625,0.42257712736425823,0.08783602619713961,0.7018867924528301,0.8333333333333333,0.4,0.6666666666666666,0.896551724137931,0.0,1.6
NSS volunteers will help combat tobacco menace.,NSS volunteers to help combat tobacco menace,NSS volunteers help combat tobacco menace .,0.8571428571428571,0.7559289460184544,0.488923022434901,0.8412698412698414,0.923076923076923,0.7272727272727272,0.923076923076923,0.967741935483871,0.0,1.0
A Kabbadi event will be held from December 11.,Kabbadi event from Dec. 11,Kabbadi event be held from December 11 .,0.5,0.26726124191242434,0.06985342056580097,0.5955188679245284,0.6666666666666666,0.2,0.6666666666666666,0.9411764705882353,0.0,1.6
vijayapura,vijayapura,Vijayapura,1.0,0.316227766016838,0.1778279410038923,0.5,1.0,0.0,1.0,1.0,1.0,1.0
Four people have been held in a honeytrap case.,Four held in honeytrap case,Four people been held in honeytrap case .,0.625,0.5175491695067657,0.3655552228545123,0.9132075471698113,0.8333333333333333,0.6,0.8333333333333333,0.9411764705882353,0.0,1.6
Ganihar has said the NRC will affect every citizen.,NRC will affect every citizen: Ganihar,Ganihar said NRC affect every citizen .,0.5714285714285714,0.3086066999241838,0.08307018474412793,0.5174180327868853,0.8333333333333334,0.4000000000000001,0.6666666666666666,0.8125,0.0,1.1666666666666667
The KPRS will hold a convention in Kalaburagi on December 12.,KPRS to hold convention in Kalaburagi on Dec. 12,KPRS hold convention in Kalaburagi on December 12 .,0.7777777777777778,0.6236095644623236,0.4854917717073234,0.7471655328798186,0.823529411764706,0.5333333333333333,0.823529411764706,0.9767441860465117,0.0,1.0
A plan has been proposed to weed out 'fake' reporters.,Plan to weed out ‘fake’ reporters,Plan been proposed to weed out ' fake ' reporters .,0.45454545454545453,0.30151134457776363,0.10600313379512592,0.6861538461538462,0.8571428571428571,0.6666666666666666,0.8571428571428571,0.8484848484848485,0.0,1.8333333333333333
Shobha has said there was a party with disqualified MLAs.,Party with disqualified MLAs: Shobha,Shobha said there be party with disqualified MLAs .,0.4444444444444444,0.33333333333333337,0.12753431387594827,0.6944444444444445,0.7692307692307693,0.5454545454545454,0.6153846153846154,0.9473684210526315,0.0,1.8
Hands full,Hands full,Hands full,1.0,1.0,0.316227766016838,0.9375,1.0,1.0,1.0,1.0,1.0,1.0
Dulcet start,Dulcet start,Dulcet start,1.0,1.0,0.316227766016838,0.9375,1.0,1.0,1.0,1.0,1.0,1.0
In one voice,In one voice,In one voice,1.0,1.0,0.5623413251903491,0.9814814814814815,1.0,1.0,1.0,1.0,1.0,1.0
Kannadigas will get priority in private sector jobs.,Kannadigas to get priority in pvt. sector jobs,Kannadigas get priority in private sector jobs .,0.75,0.5669467095138409,0.18092176081223305,0.703125,0.7999999999999999,0.4615384615384615,0.7999999999999999,1.0,0.0,1.0
Daredevil,Daredevil,Daredevil,1.0,0.316227766016838,0.1778279410038923,0.5,1.0,0.0,1.0,1.0,1.0,1.0
Engagements,Engagements,Engagements,1.0,0.316227766016838,0.1778279410038923,0.5,1.0,0.0,1.0,1.0,1.0,1.0
kerala,kerala,Kerala,1.0,0.316227766016838,0.1778279410038923,0.5,1.0,0.0,1.0,1.0,1.0,1.0
alappuzha,alappuzha,Alappuzha,1.0,0.316227766016838,0.1778279410038923,0.5,1.0,0.0,1.0,1.0,1.0,1.0
A hi-tech classroom project is nearing completion.,Hi-tech classroom project nearing completion,Hi - tech classroom project nearing completion .,0.5,0.46291004988627577,0.345720784641941,0.7488207547169812,1.0,1.0,1.0,0.9696969696969697,0.0,1.6
Vellappally has said the Sabarimala row is a closed chapter.,Sabarimala row a closed chapter: Vellappally,Vellappally said Sabarimala row is closed chapter .,0.5,0.26726124191242434,0.06985342056580097,0.5090725806451614,0.7692307692307692,0.3636363636363636,0.6153846153846153,0.9444444444444444,0.0,1.3333333333333333
Local bodies will buy coir geotextiles worth Rs. 102 crore.,Local bodies to buy coir geotextiles worth Rs. 102 cr.,Local bodies buy coir geotextiles worth Rs . 102 crore .,0.6363636363636364,0.504524979109513,0.28997844147152074,0.6657910689028086,0.8421052631578948,0.7058823529411765,0.8421052631578948,1.0,0.0,1.1
A man has been booked for raping a 70-year-old woman.,Man booked for raping 70-year-old woman,Man been booked for raping 70 - year - old woman .,0.4166666666666667,0.27524094128159016,0.09578464408619825,0.6757575757575759,0.9411764705882353,0.7999999999999999,0.9411764705882353,0.9743589743589743,0.0,2.0
idukki,idukki,Idukki,1.0,0.316227766016838,0.1778279410038923,0.5,1.0,0.0,1.0,1.0,1.0,1.0
The Smart Village plan is mired in graft charges.,Smart Village plan mired in graft charge,Smart Village plan is mired in graft charges .,0.6666666666666666,0.5773502691896257,0.19960198807747329,0.9608843537414966,0.9333333333333333,0.7692307692307692,0.9333333333333333,0.9696969696969697,0.0,1.2857142857142858
Gap Road widening work has resumed.,Gap Road widening work resumes,Gap Road widening work resumed .,0.6666666666666666,0.6324555320336759,0.5081327481546147,0.9764705882352942,1.0,1.0,1.0,0.9655172413793104,0.0,1.2
Pattaya Mela will be held before January 15.,Pattaya Mela before Jan. 15,Pattaya Mela be held before January 15 .,0.5,0.26726124191242434,0.06985342056580097,0.5955188679245284,0.6666666666666666,0.2,0.6666666666666666,0.9142857142857143,0.0,1.6
kalpetta,kalpetta,Kalpetta,1.0,0.316227766016838,0.1778279410038923,0.5,1.0,0.0,1.0,1.0,1.0,1.0
'Wayanad people's task force is a model for the nation.',‘Wayanad people’s task force a model for nation’,' Wayanad people 's task force is model for nation . ',0.3333333333333333,0.24618298195866542,0.05094110796339642,0.44642857142857145,0.8888888888888888,0.75,0.8888888888888888,0.8947368421052632,0.0,1.5
kalpetta(wayanad),kalpetta(wayanad),Kalpetta(wayanad ),0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0
Rahul Gandhi has said India is the rape capital of the world.,India rape capital of world: Rahul,Rahul Gandhi said India is rape capital of world .,0.5,0.3333333333333333,0.1186840521952098,0.696875,0.8,0.4615384615384615,0.6666666666666667,0.8823529411764706,0.0,1.6666666666666667
kannur,kannur,Kannur,1.0,0.316227766016838,0.1778279410038923,0.5,1.0,0.0,1.0,1.0,1.0,1.0
'Point of call' status still eludes KIAL.,‘Point of call’ status still eludes KIAL,' Point of call ' status still elude KIAL .,0.4,0.21081851067789192,0.05307712171072445,0.6630136986301369,1.0,1.0,1.0,0.875,0.0,1.4285714285714286
The Admiral's Cup Regatta begins today.,Admiral’s Cup Regatta from today,Admiral 's Cup Regatta begin today .,0.42857142857142855,0.26726124191242434,0.07730551756939454,0.49145299145299143,0.8333333333333334,0.6,0.8333333333333334,0.8333333333333333,0.0,1.4
Gold and saffron were seized.,"Gold, saffron seized",Gold and saffron were seized .,0.3333333333333333,0.08164965809277261,0.048549177170732344,0.30303030303030304,0.7499999999999999,0.0,0.7499999999999999,0.888888888888889,0.0,2.0
A child died after falling into a pit.,Child dies after falling into pit,Child die after falling into pit .,0.7142857142857143,0.5976143046671969,0.4347208719449914,0.981329690346084,1.0,1.0,1.0,0.9333333333333333,0.0,1.1666666666666667
UAPA has been invoked against a Maoist group in Kannur.,UAPA against Maoist group in Kannur,UAPA been invoked against Maoist group in Kannur .,0.6666666666666666,0.5773502691896257,0.4671379777282001,0.9347442680776015,0.8571428571428571,0.6666666666666666,0.8571428571428571,0.8275862068965517,0.0,1.5
kochi,kochi,Kochi,1.0,0.316227766016838,0.1778279410038923,0.5,1.0,0.0,1.0,1.0,1.0,1.0
Kalamassery Municipality has been told to set up an STP by February.,Kalamassery Municipality told to set up STP by February,Kalamassery Municipality been told to set up STP by February .,0.8181818181818182,0.7567874686642695,0.6315552371794037,0.9728931830381106,0.9473684210526316,0.823529411764706,0.9473684210526316,0.972972972972973,0.0,1.2222222222222223
The SNC conducted a plogging campaign.,SNC conducts plogging campaign,SNC conduct plogging campaign .,0.6,0.3872983346207417,0.12574334296829354,0.9679878048780488,1.0,1.0,1.0,0.962962962962963,0.0,1.25
The lynchpin in an online racket was nabbed from Jharkhand.,Lynchpin in online racket nabbed from Jharkhand,Lynchpin in online racket was nabbed from Jharkhand .,0.7777777777777778,0.6972166887783963,0.43167001068522526,0.9608843537414966,0.9333333333333333,0.7692307692307692,0.9333333333333333,0.923076923076923,0.0,1.2857142857142858
It has been said Kerala can include chess in the curriculum.,Kerala can include chess in curriculum: Short,It been said Kerala include chess in curriculum .,0.4444444444444444,0.33333333333333337,0.12753431387594827,0.5208333333333334,0.6666666666666666,0.4615384615384615,0.6666666666666666,0.875,0.0,1.2857142857142858
A football league exclusively for children has been launched.,"Now, a football league exclusively for children",Football league exclusively for children been launched .,0.625,0.5976143046671968,0.5169731539571706,0.7014084507042254,0.7142857142857143,0.6666666666666666,0.7142857142857143,0.9268292682926829,0.0,1.1428571428571428
The metro alignment will remain intact in the Pettah-SN Junction corridor.,Metro alignment to be intact in Pettah-SN Jn. corridor,Metro alignment remain intact in Pettah - SN Junction corridor .,0.45454545454545453,0.30151134457776363,0.059609942732681,0.48478260869565226,0.7368421052631577,0.47058823529411764,0.7368421052631577,0.9473684210526315,0.0,1.2222222222222223
New facilities have been inaugurated at Cochin Port.,New facilities at Cochin Port,New facilities been inaugurated at Cochin Port .,0.625,0.5175491695067657,0.17286039232097053,0.9132075471698113,0.8333333333333333,0.6,0.8333333333333333,0.8484848484848484,0.0,1.6
Officials have been told to expedite road work.,"Expedite road work, officials told",Officials been told to expedite road work .,0.5,0.26726124191242434,0.06985342056580097,0.5955188679245284,0.8333333333333333,0.4,0.5,0.8823529411764706,0.0,1.6
The RPF has seized foreign currency worth Rs. 35 lakh.,RPF seizes foreign currency worth Rs. 35 lakh,RPF seized foreign currency worth Rs . 35 lakh .,0.6,0.4472135954999579,0.13747081017605653,0.8437033349925335,1.0,1.0,1.0,0.9777777777777777,0.0,1.25
Security to Kemal Pasha has been withdrawn.,Security to Kemal Pasha withdrawn,Security to Kemal Pasha been withdrawn .,0.7142857142857143,0.5976143046671969,0.4347208719449914,0.9307692307692308,0.9090909090909091,0.6666666666666665,0.9090909090909091,0.9473684210526316,0.0,1.4
kollam,kollam,Kollam,1.0,0.316227766016838,0.1778279410038923,0.5,1.0,0.0,1.0,1.0,1.0,1.0
IIIC offers skill development courses.,IIIC offers skill development courses,IIIC offer skill development courses .,0.6666666666666666,0.5163977794943222,0.21711852081087685,0.9764705882352942,1.0,1.0,1.0,0.9696969696969697,0.0,1.2
A quiz on Gandhiji was organized for students.,Quiz on Gandhiji for students,Quiz on Gandhiji was organized for students .,0.625,0.5175491695067657,0.17286039232097053,0.9132075471698113,0.8333333333333333,0.6,0.8333333333333333,0.9411764705882353,0.0,1.6
kottayam,kottayam,Kottayam,1.0,0.316227766016838,0.1778279410038923,0.5,1.0,0.0,1.0,1.0,1.0,1.0
MGU has initiated steps to take back certificates.,MGU initiates steps to take back certificates PV,MGU initiated steps to take back certificates .,0.75,0.6546536707079771,0.5410822690539396,0.8737244897959183,0.9333333333333333,0.923076923076923,0.9333333333333333,0.9142857142857143,0.0,1.0
A man was arrested for sexual abuse of a girl.,Sexual abuse of girl: man arrested,Man was arrested for sexual abuse of girl .,0.5555555555555556,0.372677996249965,0.13485111859503685,0.7079365079365081,0.8571428571428571,0.5,0.5714285714285715,0.9142857142857143,0.0,1.5
KC(M) factions will hold meetings on December 14.,KC(M) factions to hold meets on December 14,KC(M ) factions hold meetings on December 14 .,0.5555555555555556,0.372677996249965,0.13485111859503685,0.7270233196159123,0.9411764705882353,0.7999999999999999,0.9411764705882353,0.9523809523809523,0.0,1.125
A plea has been made for cheap loans.,Plea for cheap loans,Plea been made for cheap loans .,0.5714285714285714,0.4364357804719847,0.17567205239427922,0.8720930232558141,0.8,0.5,0.8,0.846153846153846,0.0,1.75
kozhikode,kozhikode,Kozhikode,1.0,0.316227766016838,0.1778279410038923,0.5,1.0,0.0,1.0,1.0,1.0,1.0
LIFE Mission will host meetings of beneficiaries in north Kerala.,LIFE Mission to host meetings of beneficiaries in north Kerala,LIFE Mission host meetings of beneficiaries in north Kerala .,0.9,0.8366600265340756,0.7071067811865475,0.8950617283950617,0.9473684210526316,0.823529411764706,0.9473684210526316,0.9696969696969697,0.0,1.0
The MVD has undertaken a drive to promote the use of helmets.,MVD undertakes drive to promote use of helmets,MVD undertaken drive to promote use of helmets .,0.7777777777777778,0.6972166887783963,0.6104735835807844,0.854119425547997,0.875,0.7142857142857143,0.875,0.9714285714285714,0.0,1.125
The spotlight is being turned on gender equality.,Turning the spotlight on gender equality,Spotlight being turned on gender equality .,0.5714285714285714,0.4364357804719847,0.17567205239427922,0.7311475409836065,0.8333333333333334,0.4000000000000001,0.6666666666666666,0.9411764705882353,0.0,1.1666666666666667
Five coconut oil brands have been banned.,Five coconut oil brands banned,Five coconut oil brands been banned .,0.7142857142857143,0.5976143046671969,0.4347208719449914,0.9307692307692308,0.9090909090909091,0.6666666666666665,0.9090909090909091,0.967741935483871,0.0,1.4
Jaleel has defended himself by quoting Churchill.,Jaleel defends himself quoting Churchill,Jaleel defended himself by quoting Churchill .,0.5714285714285714,0.3086066999241838,0.08307018474412793,0.9307692307692308,0.9090909090909091,0.6666666666666665,0.9090909090909091,0.923076923076923,0.0,1.4
brief with pic,brief with pic,Brief with pic,1.0,1.0,0.5623413251903491,0.9814814814814815,1.0,1.0,1.0,1.0,1.0,1.0
brief,brief,Brief,1.0,0.316227766016838,0.1778279410038923,0.5,1.0,0.0,1.0,1.0,1.0,1.0
thiruvananthapuram,thiruvananthapuram,Thiruvananthapuram,1.0,0.316227766016838,0.1778279410038923,0.5,1.0,0.0,1.0,1.0,1.0,1.0
Water supply will be hit next week.,Water supply to be hit next week,Water supply be hit next week .,0.8571428571428571,0.7559289460184544,0.488923022434901,0.8412698412698414,0.923076923076923,0.7272727272727272,0.923076923076923,0.9411764705882353,0.0,1.0
No Fathers in Kashmir: a crisis of compassion.,No Fathers in Kashmir: a crisis of compassion,No Fathers in Kashmir : crisis of compassion .,0.6666666666666666,0.5773502691896257,0.19960198807747329,0.7270233196159123,0.9333333333333333,0.7692307692307692,0.9333333333333333,0.967741935483871,0.0,1.125
Illicit Christmas wine has flooded the market.,Illicit Xmas wine floods market,Illicit Christmas wine flooded market .,0.5,0.10000000000000002,0.05372849659117709,0.7352941176470589,0.8000000000000002,0.5,0.8000000000000002,0.9090909090909091,0.0,1.2
A second draft of history is being helmed.,Helming a second draft of history,Second draft of history being helmed .,0.5714285714285714,0.5345224838248488,0.41113361690051975,0.7934426229508196,0.8333333333333334,0.6,0.6666666666666666,0.9411764705882353,0.0,1.1666666666666667
Fisticuffs over a balloon.,Fisticuffs over a Balloon,Fisticuffs over balloon .,0.75,0.49999999999999994,0.1880301546543197,0.6388888888888888,0.8571428571428571,0.4,0.8571428571428571,0.9655172413793104,0.0,1.0
SCTIMST will implement the Karunya health scheme.,SCTIMST to implement Karunya health scheme,SCTIMST implement Karunya health scheme .,0.8333333333333334,0.7071067811865476,0.537284965911771,0.8066666666666668,0.9090909090909091,0.6666666666666665,0.9090909090909091,0.9375,0.0,1.0
The technical university will review its audit.,Tech varsity to review audit,Technical university review its audit .,0.3333333333333333,0.08164965809277261,0.048549177170732344,0.19607843137254904,0.4000000000000001,0.0,0.4000000000000001,0.8666666666666666,0.0,1.2
Anandi Gopal has been described as a turning point in his acting career.,Anandi Gopal a turning point in his acting career,Anandi Gopal been described as turning point in his acting career .,0.6666666666666666,0.6030226891555271,0.46924700641055994,0.9624319660161953,0.7999999999999999,0.6666666666666665,0.7999999999999999,0.9375,0.0,1.3333333333333333
A man has been held for a molestation bid.,Man held for molestation bid,Man been held for molestation bid .,0.7142857142857143,0.5976143046671969,0.4347208719449914,0.9307692307692308,0.9090909090909091,0.6666666666666665,0.9090909090909091,0.9655172413793104,0.0,1.4
There is a row over postings at KU.,Row over postings at KU,There be row over postings at KU .,0.625,0.5976143046671968,0.5169731539571706,0.939622641509434,0.8333333333333333,0.8,0.8333333333333333,0.9032258064516129,0.0,1.6
The Chief Minister has said the government will wait till the Supreme Court verdict on Sabarimala.,Will wait till SC verdict on Sabarimala: CM,Chief Minister said government wait till Supreme Court verdict on Sabarimala .,0.3333333333333333,0.24618298195866542,0.05094110796339642,0.44642857142857145,0.5263157894736842,0.3529411764705882,0.5263157894736842,0.8108108108108109,0.0,1.5
The film market will open today.,Film market to open today,Film market open today .,0.8,0.6324555320336759,0.16068568378893033,0.7500000000000001,0.888888888888889,0.5714285714285715,0.888888888888889,0.9655172413793104,0.0,1.0
A patient fell to death at MCH.,Patient falls to death in MCH,Patient fall to death at MCH .,0.5714285714285714,0.3086066999241838,0.08307018474412793,0.7934426229508196,0.8333333333333334,0.6,0.8333333333333334,0.9285714285714286,0.0,1.1666666666666667
"Japanese firms are keen to invest in the State, said the Chief Minister.","Japanese firms keen to invest in State, says CM","Japanese firms are keen to invest in State , say Chief Minister .",0.46153846153846156,0.3922322702763681,0.22997519112894443,0.7153712548849327,0.7999999999999999,0.6666666666666665,0.7999999999999999,0.9444444444444444,0.0,1.4444444444444444
Operation Piranha is ongoing in local body offices.,Operation Piranha in local body offices,Operation Piranha is ongoing in local body offices .,0.6666666666666666,0.5773502691896257,0.3549481056010053,0.9347442680776015,0.8571428571428571,0.6666666666666666,0.8571428571428571,0.9411764705882353,0.0,1.5
What to look forward to on the third day.,What to look forward to on the third day,What to look forward to on third day .,0.8888888888888888,0.816496580927726,0.6606328636027614,0.8819444444444444,0.9411764705882353,0.7999999999999999,0.9411764705882353,0.9285714285714286,0.0,1.0
The child welfare council has stated that the panel's findings are correct.,Panel findings correct: child welfare council,Child welfare council stated that panel 's findings are correct .,0.45454545454545453,0.30151134457776363,0.10600313379512592,0.6861538461538462,0.7499999999999999,0.2857142857142857,0.37499999999999994,0.918918918918919,0.0,1.8333333333333333
Someone has pedaled across the State to attend a film festival.,Pedalling across State to attend film festival,Someone pedaled across State to attend film festival .,0.6666666666666666,0.6454972243679028,0.5873949094699213,0.9708049886621315,0.9333333333333333,0.923076923076923,0.9333333333333333,0.9375,0.0,1.2857142857142858
A panel has stated that no action should be taken against teachers.,No action should be taken against teachers: Panel,Panel stated that no action be taken against teachers .,0.6,0.4472135954999579,0.13747081017605653,0.6859756097560975,0.823529411764706,0.5333333333333333,0.7058823529411765,0.9142857142857143,0.0,1.25
"The government will seek damages from Adani, said the Chief Minister.",Govt. will seek damages from Adani: Chief Minister,"Government seek damages from Adani , say Chief Minister .",0.5,0.408248290463863,0.13134549472120793,0.5902439024390245,0.75,0.5714285714285714,0.75,0.8717948717948718,0.0,1.25
Notification on creches.,Notification on creches,Notification on creches .,0.75,0.7071067811865475,0.3976353643835253,0.9498207885304659,1.0,1.0,1.0,0.9565217391304348,0.0,1.3333333333333333
Thirty-six lakh in six days - Briefly.,36 lakh in six days-Briefly,Thirty - six lakh in six days - Briefly .,0.3,0.25819888974716104,0.10445522730720382,0.5353535353535354,0.7692307692307692,0.7272727272727272,0.7692307692307692,0.8823529411764706,0.0,2.0
Briefly/Protest.,Briefly/Protest,Briefly / Protest .,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9600000000000001,0.0,4.0
Briefly/Vizhinjam.,Briefly/Vizhinjam,Briefly / Vizhinjam .,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.967741935483871,0.0,4.0
Weather update.,Weather update,Weather update .,0.6666666666666666,0.5773502691896257,0.24028114141347542,0.8928571428571429,1.0,1.0,1.0,0.9473684210526316,0.0,1.5
thrissur,thrissur,Thrissur,1.0,0.316227766016838,0.1778279410038923,0.5,1.0,0.0,1.0,1.0,1.0,1.0
There is stress on accountability of new media platforms.,Stress on accountability of new media platforms,There be stress on accountability of new media platforms .,0.7,0.6831300510639732,0.6389431042462724,0.9575062901873077,0.8750000000000001,0.8571428571428571,0.8750000000000001,0.9473684210526316,0.0,1.4285714285714286
The 10th anniversary fete of KUHS has begun.,10th anniversary fete of KUHS begins,10th anniversary fete of KUHS begun .,0.7142857142857143,0.6900655593423543,0.6147881529512643,0.981329690346084,0.8333333333333334,0.8000000000000002,0.8333333333333334,0.972972972972973,0.0,1.1666666666666667
A veteran is being remembered.,Remembering a veteran,Veteran being remembered .,0.25,0.09128709291752769,0.08034284189446518,0.32258064516129037,0.6666666666666666,0.0,0.3333333333333333,0.9090909090909091,0.0,1.3333333333333333
Grace on display.,Grace on display,Grace on display .,0.75,0.7071067811865475,0.3976353643835253,0.9498207885304659,1.0,1.0,1.0,0.962962962962963,0.0,1.3333333333333333
A musical tribute was paid.,Musical tribute,Musical tribute was paid .,0.4,0.316227766016838,0.11362193664674995,0.8152173913043478,0.6666666666666666,0.5,0.6666666666666666,0.846153846153846,0.0,2.5
Rough and tough.,Rough and tough,Rough and tough .,0.75,0.7071067811865475,0.3976353643835253,0.9498207885304659,1.0,1.0,1.0,0.9473684210526316,0.0,1.3333333333333333
Serious cinema.,Serious cinema,Serious cinema .,0.6666666666666666,0.5773502691896257,0.24028114141347542,0.8928571428571429,1.0,1.0,1.0,0.9523809523809523,0.0,1.5
Grassy top.,Grassy top,Grassy top .,0.6666666666666666,0.5773502691896257,0.24028114141347542,0.8928571428571429,1.0,1.0,1.0,0.9411764705882353,0.0,1.5
Festival diary.,Festival diary,Festival diary .,0.6666666666666666,0.5773502691896257,0.24028114141347542,0.8928571428571429,1.0,1.0,1.0,0.9565217391304348,0.0,1.5
Engagements on December 8/Sunday.,Engagements on December 8/Sunday,Engagements on December 8 / Sunday .,0.42857142857142855,0.3779644730092272,0.16348126556655487,0.6847545219638244,1.0,1.0,1.0,0.9696969696969697,0.0,1.75
andhra pradesh,andhra pradesh,Andhra pradesh,1.0,1.0,0.316227766016838,0.9375,1.0,1.0,1.0,1.0,1.0,1.0
anantapur,anantapur,Anantapur,1.0,0.316227766016838,0.1778279410038923,0.5,1.0,0.0,1.0,1.0,1.0,1.0
DLSA has urged AgriGold depositors to make claims.,DLSA urges AgriGold depositors to make claims,DLSA urged AgriGold depositors to make claims .,0.75,0.6546536707079771,0.5410822690539396,0.9844782983615982,1.0,1.0,1.0,0.967741935483871,0.0,1.1428571428571428
bengaluru,bengaluru,Bengaluru,1.0,0.316227766016838,0.1778279410038923,0.5,1.0,0.0,1.0,1.0,1.0,1.0
'Onion prices will stabilise only by March 2020.',‘Onion prices to stabilise only by March 2020’,' Onion prices stabilise only by March 2020 . ',0.5,0.408248290463863,0.2777619034011791,0.5902439024390245,0.9333333333333333,0.7692307692307692,0.9333333333333333,0.8947368421052632,0.0,1.25
chatanpalli,chatanpalli,Chatanpalli,1.0,0.316227766016838,0.1778279410038923,0.5,1.0,0.0,1.0,1.0,1.0,1.0
The NHRC team has visited the Chatanpalli site and may quiz injured policemen.,"NHRC team visits Chatanpalli site, may quiz injured policemen",NHRC team visited Chatanpalli site and quiz injured policemen .,0.6,0.4472135954999579,0.13747081017605653,0.7602601480152501,0.8888888888888888,0.75,0.8888888888888888,0.9268292682926829,0.0,1.1111111111111112
chittoor,chittoor,Chittoor,1.0,0.316227766016838,0.1778279410038923,0.5,1.0,0.0,1.0,1.0,1.0,1.0
Private hospitals have shut OP services in protest against attacks.,Private hospitals shut OP services in protest against attacks,Private hospitals shut OP services in protest against attacks .,0.9,0.8944271909999159,0.8801117367933934,0.9883326549993218,1.0,1.0,1.0,0.9696969696969697,0.0,1.1111111111111112
Two people have been arrested by Chittoor police in an online fraud case.,Two arrested by Chittoor police in online fraud case,Two people been arrested by Chittoor police in online fraud case .,0.75,0.6908492797077574,0.6315552371794037,0.9624319660161953,0.9,0.7777777777777777,0.9,0.972972972972973,0.0,1.3333333333333333
"3,000 litres of jaggery wash have been seized in raids.","3,000 litres of jaggery wash seized in raids","3,000 litres of jaggery wash been seized in raids .",0.8,0.7302967433402215,0.5253819788848316,0.9679878048780488,0.9473684210526316,0.823529411764706,0.9473684210526316,0.9523809523809523,0.0,1.25
Many had a narrow escape as an old building caved in.,Narrow escape for many as old building caves in,Many have narrow escape as old building caved in .,0.7,0.4830458915396479,0.14287202148494,0.855940934065934,0.8888888888888888,0.625,0.7777777777777778,0.9230769230769231,0.0,1.1111111111111112
guntur,guntur,Guntur,1.0,0.316227766016838,0.1778279410038923,0.5,1.0,0.0,1.0,1.0,1.0,1.0
Issues came to the fore during the Collector's surprise visit to Social Welfare hostels.,Issues to the fore during Collector’s surprise visit to Social Welfare hostels,Issues come to fore during Collector 's surprise visit to Social Welfare hostels .,0.7142857142857143,0.5741692517632146,0.4160751652217845,0.7934426229508196,0.9230769230769231,0.75,0.9230769230769231,0.9,0.0,1.1666666666666667
A book written by the ex-DGP has been released.,Book written by ex-DGP released,Book written by ex - DGP been released .,0.4444444444444444,0.33333333333333337,0.12753431387594827,0.6944444444444445,0.923076923076923,0.7272727272727272,0.923076923076923,0.972972972972973,0.0,1.8
hyderabad,hyderabad,Hyderabad,1.0,0.316227766016838,0.1778279410038923,0.5,1.0,0.0,1.0,1.0,1.0,1.0
The Congress team met the Governor.,Congress team meets Governor,Congress team meet Governor .,0.6,0.3872983346207417,0.12574334296829354,0.9679878048780488,1.0,1.0,1.0,0.9565217391304348,0.0,1.25
